para_id,doc_id,page_number,para_index_on_page,para_char_count,para_text
DOC_0025_P0006_02,DOC_0025,6,2,2053,"E.
Secretariat
19.
The secretariat will have the following indicative administrative functions, acting under
the direction of the Plenary:
(a) Organizing meetings and providing administrative support for meetings, including the
preparation of documents and reports to the Plenary and its subsidiary bodies as needed;
(b) Assisting the members of the Plenary, the Bureau and the Multidisciplinary Expert Panel
to undertake their respective functions as decided by the Plenary, including facilitating
communication between the various stakeholders of the Platform;
(c) Facilitating communication among any working groups that might be established by the
Plenary;
(d) Disseminating public information and assisting in outreach activities and in the
production of relevant communication materials;
(e) Preparing the Platform’s draft budget for submission to the Plenary, managing the trust
fund and preparing any necessary financial reports;
(f) Assisting in the mobilization of financial resources;
(g) Assisting in the facilitation of monitoring and evaluation of the Platform’s work.
20.
Furthermore, the secretariat may be tasked by the Plenary with undertaking technical
support functions, such as providing relevant assistance to ensure that the Platform implements its
work programme. Such potential functions need to be developed following discussion of the work
programme and would be implemented under the direction of the Plenary.
21.
There will be a single central secretariat dealing with administrative functions only. In
such an arrangement, one or more United Nations organizations and specialized agencies (such as
the United Nations Environment Programme, the United Nations Educational, Scientific and
Cultural Organization, the Food and Agriculture Organization of the United Nations and the United
Nations Development Programme) may consider seconding fully dedicated staff to the Platform. At
its inception, the secretariat will operate from a single location while exploring networking with
regional and thematic technical structures."
DOC_0025_P0006_03,DOC_0025,6,3,1163,"F.
Financial and other contributions to the Platform
22.
A core trust fund to be allocated by the Plenary will be established to receive voluntary
contributions from Governments, as well as from United Nations bodies, the Global Environment
Facility, other intergovernmental organizations and other stakeholders such as the private sector and
foundations, on the understanding that such funding will come without conditionalities, will not
orient the work of the Platform and cannot be earmarked for specific activities. Its use will be
determined by the Plenary in an open and transparent manner. Specific requirements for governing
the trust fund will be specified in financial rules and procedures to be adopted by the Plenary.
23.
Exceptionally, subject to approval by the Plenary, additional voluntary contributions may
be accepted outside the trust fund, such as direct support for specific activities of the Platform’s
work programme.
24.
In kind contributions will come without conditionalities from Governments, the scientific
community, other knowledge holders and stakeholders and will be key to the success of the
implementation of the work programme."
DOC_0025_P0006_04,DOC_0025,6,4,243,"G.
Evaluation of the operation of the Platform
25.
The Platform’s efficiency and effectiveness will be independently and externally
reviewed and evaluated on a periodic basis as decided by the Plenary, with adjustments to be made
as necessary."
DOC_0025_P0007_01,DOC_0025,7,1,1,7
DOC_0025_P0007_02,DOC_0025,7,2,646,"H.
Definitions
26.
For the purpose of the Platform:
[ (a) “Ecosystem services” means the benefits that people obtain from ecosystems. These
include provisioning services such as food, water, timber, and fibre; regulating services, such as the
regulation of climate, floods, disease, waste and water quality; cultural services, such as recreation,
aesthetic enjoyment and spiritual fulfilment; and supporting services, such as soil formation,
photosynthesis and nutrient cycling.
(b)
“Ecosystem functions” means a subset of the interactions between ecosystem structure
and processes that underpin the capacity of an ecosystem to provide benefits.]"
DOC_0026_P0001_01,DOC_0026,1,1,293,"IUCN Environmental Policy and Law Paper
No. 23
The Ramsar Convention
On the Conservation of Wetlands
A Legal Analysis of the Adoption
and Implementation of the Convention in Denmark
Veit Koester
Ramsar Convention Bureau
International Union for Conservation of Nature and Natural Resources
1989"
DOC_0026_P0002_01,DOC_0026,2,1,189,"International Union for Conservation
of Nature and Natural Resources
Avenue du Mont-Blanc
CH-1196 Gland, Switzerland
Ramsar Convention Bureau
Avenue du Mont-Blanc
CH-1196 Gland, Switzerland"
DOC_0026_P0003_01,DOC_0026,3,1,134,"The Ramsar Convention on the Conservation
of Wetlands
A Legal Analysis of the Adoption and Implementation of the
Convention in Denmark"
DOC_0026_P0004_01,DOC_0026,4,1,246,"The Ramsar Convention on
the Conservation of Wetlands
A Legal Analysis of the Adoption and Implementation of
the Convention in Denmark
Veit Koester
Ramsar Convention Bureau
International Union for Conservation of Nature and Natural Resources
1989"
DOC_0026_P0005_01,DOC_0026,5,1,1333,"First published in Danish as ""Ramsar-konventionen om beskyttelse af vådomrader — en retlig analyse af konventionens indgåelse og opfyldelse"" (ISBN no.:
87-503-7403-6) in August 1988 by the Danish National Forest and Nature Agency
under the Danish Ministry of the Environment and subsequently amended and
updated.
An abbreviated version was published in the Danish magazine for the legal profession, ""Juristen"", 1989, pp. 8–32.
Translation: IFF Co., Copenhagen
The translation for the English edition has been financed by the Danish Forest
and Nature Agency, and edited by Malcolm Forster.
Photos:
Poul Hald-Mortensen,
Flemming Pagh Jensen,
Palle Uhd Jepsen,
Jan Kofod Winther,
ISBN No.: 2-88032-999-X
pages: IX, 39, 96
pages: 2, 42
pages: 83, 105
pages: XII, 20, 44
© Ramsar Convention Bureau 1989, International Union for Conservation of
Nature and Natural Resources 1989
Reproduction of this publication for educational and other non-commercial purposes is authorised without prior permission from the copyright holders.
Reproduction for resale or other commercial purposes is prohibited without the
prior written permission of the copyright holders.
IUCN and the Ramsar Convention Bureau disclaim any errors or omissions in the
translation from the original text in Danish into English.
Printed by: Daemisch-Mohr GmbH, Siegburg
II"
DOC_0026_P0006_01,DOC_0026,6,1,2459,"The Ramsar Convention
The Convention on Wetlands of International Importance especially as Waterfowl Habitat, sometimes also known as the Ramsar Convention from its place
of adoption in 1971 in Iran, is an intergovernmental treaty which provides the
framework for international cooperation for the conservation of wetland
habitats.
Because wetlands are very important for ecological processes as well as for
their rich flora and fauna, the broad objectives of the Convention are to stem
the loss of wetlands and to ensure their conservation. To meet these objectives the Convention places general obligations on Contracting Parties relating
to the conservation of wetlands throughout their territory and special obligations pertaining to those wetlands which have been designated in a ""List of
Wetlands of International Importance"".
The Convention entered into force in late 1975 following the accession of the
seventh Party, Greece. It now has Contracting Parties from all regions
throughout the world.
The United Nations educational, scientific and cultural organization (Unesco)
serves as depositary for the Convention. The secretariat, or Bureau, is an
independent body administered by the International Union for Conservation of
Nature and Natural Resources (IUCN) and the International Waterfowl and
Wetlands Research Bureau (IWRB). Its headquarters are located in Gland,
Switzerland, with a branch at Slimbridge in the United Kingdom.
International Union for Conservation of Nature and Natural
Resources
Founded in 1948, IUCN – The World Conservation Union – is a membership
organisation comprising governments,
non-governmental organisations
(NGOs), research institutions, and conservation agencies in 120 countries.
The Union's objective is to promote and encourage the protection and sustainable utilization of living resources.
Several thousand scientists and experts from all continents form part of a
network supporting the work of its six Commissions: threatened species, protected areas, ecology, sustainable development, environmental law, and
environmental education and training. Its thematic programmes include tropical forests, wetlands, marine ecosystems, plants, the Sahel, Antarctica, population and sustainable development, and women in conservation. These
activities enable IUCN and its members to develop sound policies and programmes for the conservation of biological diversity and sustainable development of natural resources.
Ill"
